UID,AN,PID,DN,DP,TN,RL,domain,entityName
"(UID, 70ea7108b21a4ef)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1936)","(domain, bongacams2.com)","(entityName, BongaCams)"
"(UID, c70e8abd71310ff)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1937)","(domain, bongacash.com)","(entityName, BongaCams)"
"(UID, f8a26796fc9038a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1938)","(domain, promo-bc.com)","(entityName, BongaCams)"
"(UID, 27a5daa780f253e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1939)","(domain, redcams.su)","(entityName, BongaCams)"
"(UID, a15b31df3967f52)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1940)","(domain, webcamsupport.net)","(entityName, BongaCams)"
"(UID, 24333b7ffaf4018)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1941)","(domain, bit.ly)","(entityName, Bitly, Inc.)"
"(UID, f415a01643df2f4)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1942)","(domain, bitly.com)","(entityName, Bitly, Inc.)"
"(UID, b36aa66ac87fbcf)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1943)","(domain, dmdi.pl)","(entityName, Bitly, Inc.)"
"(UID, 3bc4e9c389e320b)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1944)","(domain, bitporno.com)","(entityName, RapidMedia Limited)"
"(UID, d6c9ebd7edbd173)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1945)","(domain, 1c-bitrix-cdn.ru)","(entityName, Bitrix Ltd.)"
"(UID, 7b4362200621a5e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1946)","(domain, bitrix.info)","(entityName, Bitrix Ltd.)"
"(UID, 3571f8f584ffa9d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1947)","(domain, bitrix.ru)","(entityName, Bitrix Ltd.)"
"(UID, fcb03f30ddb8975)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1948)","(domain, bitrix24.ru)","(entityName, Bitrix Ltd.)"
"(UID, cedaeacaf7850f5)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1949)","(domain, bitsngo.net)","(entityName, Ray Networks Ltd)"
"(UID, 35ee899bcac754c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1950)","(domain, bizrate.com)","(entityName, Synapse Group, Inc.)"
"(UID, bcd7d680af6989c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1951)","(domain, bizrateinsights.com)","(entityName, Synapse Group, Inc.)"
"(UID, 7e4bf4840659b54)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1952)","(domain, blis.com)","(entityName, Blis Global Ltd)"
"(UID, 54caac95cf5b398)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1953)","(domain, blismedia.com)","(entityName, Blis Global Ltd)"
"(UID, 1fa67aa7f33c386)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1954)","(domain, blogherads.com)","(entityName, BlogHer, Inc.)"
"(UID, 656b5780aa27dbc)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1955)","(domain, blogtalkradio.com)","(entityName, BlogTalkRadio, Inc.)"
"(UID, 0b9c27c32ea020f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1956)","(domain, btrcdn.com)","(entityName, BlogTalkRadio, Inc.)"
"(UID, 3b538325c0861d7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1957)","(domain, btrstatic.com)","(entityName, BlogTalkRadio, Inc.)"
"(UID, 8d2dabe2bc7a150)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1958)","(domain, bluebillywig.com)","(entityName, Blue Billywig bv)"
"(UID, 23323b891880193)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1959)","(domain, mainroll.com)","(entityName, Blue Billywig bv)"
"(UID, f88940900f3e020)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1960)","(domain, blueconic.com)","(entityName, BlueConic, Inc.)"
"(UID, c8e32240a01037d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1961)","(domain, blueconic.net)","(entityName, BlueConic, Inc.)"
"(UID, e75cdb5ad01dbdc)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1962)","(domain, bluecore.com)","(entityName, Bluecore Inc.)"
"(UID, 7a31bade933af6a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1963)","(domain, bnmla.com)","(entityName, engageBDR)"
"(UID, 3032a679a2614c9)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1964)","(domain, boldchat.com)","(entityName, LogMeIn, Inc.)"
"(UID, ef48ff7816e866b)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1965)","(domain, cdngetgo.com)","(entityName, LogMeIn, Inc.)"
"(UID, 1bd4d199100f430)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1966)","(domain, getgo.com)","(entityName, LogMeIn, Inc.)"
"(UID, cc00362d567b1a9)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1967)","(domain, gotomeeting.com)","(entityName, LogMeIn, Inc.)"
"(UID, 1668858dda76e2f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1968)","(domain, join.me)","(entityName, LogMeIn, Inc.)"
"(UID, cc48c1a595ba7c3)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1969)","(domain, lastpass.com)","(entityName, LogMeIn, Inc.)"
"(UID, 57f15e117ed6e6f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1970)","(domain, logme.in)","(entityName, LogMeIn, Inc.)"
"(UID, 40c12de27336dae)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1971)","(domain, logmein.com)","(entityName, LogMeIn, Inc.)"
"(UID, 5ec347372798272)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1972)","(domain, logmeininc.com)","(entityName, LogMeIn, Inc.)"
"(UID, 69d813f606cf379)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1973)","(domain, nanorep.co)","(entityName, LogMeIn, Inc.)"
"(UID, 7226a86ad8552c4)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1974)","(domain, nanorep.com)","(entityName, LogMeIn, Inc.)"
"(UID, 5edfc665735f78f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1975)","(domain, uber-electronics.com)","(entityName, LogMeIn, Inc.)"
"(UID, 3365c00b5831f1f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1976)","(domain, vpn.net)","(entityName, LogMeIn, Inc.)"
"(UID, 977ca110d494656)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1977)","(domain, booking.com)","(entityName, Booking.com B.V.)"
"(UID, 9aa20f7149738cc)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1978)","(domain, bstatic.com)","(entityName, Booking.com B.V.)"
"(UID, 3cfac89c6b62e61)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1979)","(domain, rcstatic.com)","(entityName, Booking.com B.V.)"
"(UID, a09a5a1efd30eab)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1980)","(domain, rentalcars.com)","(entityName, Booking.com B.V.)"
"(UID, 11ec37a8a7f0ca0)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1981)","(domain, traveljigsaw.com)","(entityName, Booking.com B.V.)"
"(UID, 113938a94ff7d6e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1982)","(domain, biologydiscussion.com)","(entityName, StackPath, LLC)"
"(UID, 7e999a498e4cb1a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1983)","(domain, bootstrapcdn.com)","(entityName, StackPath, LLC)"
"(UID, 3c071a82d71c058)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1984)","(domain, forumfoundry.com)","(entityName, StackPath, LLC)"
"(UID, 610c7b1558fc8e2)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1985)","(domain, hwcdn.net)","(entityName, StackPath, LLC)"
"(UID, d8bccc697e0e9c0)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1986)","(domain, maxcdn-edge.com)","(entityName, StackPath, LLC)"
"(UID, efdceadeed47d33)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1987)","(domain, maxcdn.com)","(entityName, StackPath, LLC)"
"(UID, bd1f017328e2399)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1988)","(domain, netdna-cdn.com)","(entityName, StackPath, LLC)"
"(UID, a34d5bde819084a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1989)","(domain, netdna-ssl.com)","(entityName, StackPath, LLC)"
"(UID, da30af09ba56162)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1990)","(domain, netdna.com)","(entityName, StackPath, LLC)"
"(UID, 4078a279c7b10cc)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1991)","(domain, santabanta.com)","(entityName, StackPath, LLC)"
"(UID, dd49e1d762be7b6)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1992)","(domain, stackpathcdn.com)","(entityName, StackPath, LLC)"
"(UID, 8109a636c4c0ffe)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1993)","(domain, stackpathdns.com)","(entityName, StackPath, LLC)"
"(UID, 25ba6a592112465)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1994)","(domain, vid2play.com)","(entityName, StackPath, LLC)"
"(UID, 77f543ae58c752a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1995)","(domain, yibada.com)","(entityName, StackPath, LLC)"
"(UID, 82eb8acc6336684)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1996)","(domain, borderfree.com)","(entityName, Borderfree Inc.)"
"(UID, 8690f1c3edb17df)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1997)","(domain, fiftyone.com)","(entityName, Borderfree Inc.)"
"(UID, 98116f52e6b277d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1998)","(domain, bounceexchange.com)","(entityName, Bounce Exchange)"
"(UID, f3f974d73d8337a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1999)","(domain, bouncex.net)","(entityName, Bounce Exchange)"
"(UID, 03b251c33886af2)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2000)","(domain, cdnbasket.net)","(entityName, Bounce Exchange)"
"(UID, 87ea5d947c0fd55)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2001)","(domain, brand-display.com)","(entityName, Knorex Pte. Ltd.)"
"(UID, 0afca2665e5360f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2002)","(domain, bloomreach.com)","(entityName, BloomReach)"
"(UID, 0edb846fbb8b809)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2003)","(domain, brcdn.com)","(entityName, BloomReach)"
"(UID, 4e4cc61a91f699c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2004)","(domain, brsrvr.com)","(entityName, BloomReach)"
"(UID, ef98a518f3c7540)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2005)","(domain, brtstats.com)","(entityName, BloomReach)"
"(UID, d0f35e6a73d73c6)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2006)","(domain, brealtime.com)","(entityName, EMX Digital, LLC)"
"(UID, 43bcb1a46505f40)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2007)","(domain, clrstm.com)","(entityName, EMX Digital, LLC)"
"(UID, 186100496bc5c84)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2008)","(domain, enginemediaexchange.com)","(entityName, EMX Digital, LLC)"
"(UID, 12cee2e5279d63f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2009)","(domain, brightcove.co.jp)","(entityName, Brightcove, Inc.)"
"(UID, adc10e721663b1d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2010)","(domain, brightcove.com)","(entityName, Brightcove, Inc.)"
"(UID, 70fc0afb1a1344d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2011)","(domain, brightcove.net)","(entityName, Brightcove, Inc.)"
"(UID, 6023f10b3457963)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2012)","(domain, brightcovecdn.com)","(entityName, Brightcove, Inc.)"
"(UID, 46c26b843d64690)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2013)","(domain, gallerysites.net)","(entityName, Brightcove, Inc.)"
"(UID, 4630577436c472f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2014)","(domain, ooyala.com)","(entityName, Brightcove, Inc.)"
"(UID, ece47f204d6f3e8)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 2015)","(domain, videoplaza.tv)","(entityName, Brightcove, Inc.)"
